OrderID,CustomerID,ProductID,StoreID,Sales Channel,OrderDate,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0007476,2,36,7,Distributor,2020-10-21,3,0.075,2432.1,1970.001
SO - 0007477,2,41,344,Online,2020-10-21,7,0.4,5916.1,4673.719
SO - 0007478,5,15,64,In-Store,2020-10-21,1,0.05,1139.0,694.79
SO - 0007479,24,5,248,In-Store,2020-10-21,8,0.05,2546.0,1884.04
SO - 0007480,28,4,355,In-Store,2020-10-21,7,0.05,931.3,530.841
SO - 0007481,45,8,143,In-Store,2020-10-21,1,0.075,3953.0,3360.05
SO - 0007482,27,5,65,Online,2020-10-21,6,0.15,3068.6,2454.88
SO - 0007483,17,5,309,Online,2020-10-21,1,0.15,944.7,566.82
SO - 0007484,33,13,73,Online,2020-10-21,1,0.1,1239.5,842.86
SO - 0007485,34,12,280,In-Store,2020-10-21,3,0.05,2338.3,1286.065
SO - 0007486,10,43,38,In-Store,2020-10-21,5,0.075,2445.5,1760.76
SO - 0007487,30,27,58,In-Store,2020-10-21,5,0.05,214.4,145.792
SO - 0007488,19,21,72,In-Store,2020-10-22,8,0.05,877.7,561.728
SO - 0007489,19,13,61,In-Store,2020-10-22,4,0.075,2398.6,1703.006
SO - 0007490,44,27,347,In-Store,2020-10-22,4,0.05,3999.9,2919.927
SO - 0007491,24,40,265,In-Store,2020-10-22,8,0.4,2412.0,1664.28
SO - 0007492,14,6,180,Online,2020-10-22,3,0.05,2981.5,1759.085
SO - 0007493,13,43,212,Online,2020-10-22,1,0.15,2351.7,1293.435
SO - 0007494,29,43,32,Online,2020-10-22,5,0.075,1943.0,796.63
SO - 0007495,24,12,162,Online,2020-10-22,5,0.15,696.8,292.656
SO - 0007496,11,45,62,Online,2020-10-23,7,0.075,1051.9,557.507
SO - 0007497,47,24,107,Online,2020-10-23,6,0.15,4020.0,2653.2
SO - 0007498,18,5,347,In-Store,2020-10-23,7,0.075,1045.2,836.16
SO - 0007499,2,2,41,Distributor,2020-10-23,6,0.15,750.4,637.84
SO - 0007500,6,35,237,Wholesale,2020-10-23,5,0.075,1192.6,644.004
SO - 0007501,32,1,230,Online,2020-10-23,3,0.4,3959.7,2098.641
SO - 0007502,13,13,321,Distributor,2020-10-23,6,0.05,1996.6,1417.586
SO - 0007503,28,33,278,Wholesale,2020-10-23,3,0.05,837.5,711.875
SO - 0007504,9,26,248,In-Store,2020-10-23,8,0.1,1909.5,1145.7
SO - 0007505,43,24,326,Distributor,2020-10-23,7,0.075,1011.7,799.243
SO - 0007506,32,12,104,In-Store,2020-10-23,6,0.05,1695.1,983.158
SO - 0007507,26,22,71,In-Store,2020-10-24,2,0.15,1701.8,1412.494
SO - 0007508,12,10,228,Distributor,2020-10-24,4,0.2,964.8,588.528
SO - 0007509,8,38,204,Distributor,2020-10-24,1,0.05,3557.7,1814.427
SO - 0007510,33,36,18,Online,2020-10-24,3,0.3,3035.1,1335.444
SO - 0007511,49,5,317,Wholesale,2020-10-24,3,0.05,1031.8,650.034
SO - 0007512,20,3,353,Wholesale,2020-10-24,1,0.1,1179.2,554.224
SO - 0007513,10,13,270,Online,2020-10-24,4,0.4,5648.1,3501.822
SO - 0007514,5,30,52,Distributor,2020-10-24,1,0.2,2519.2,1914.592
SO - 0007515,15,42,335,In-Store,2020-10-25,5,0.05,1782.2,1051.498
SO - 0007516,50,37,25,Wholesale,2020-10-25,7,0.05,3758.7,2706.264
SO - 0007517,8,5,325,Online,2020-10-25,7,0.075,1139.0,592.28
SO - 0007518,12,21,193,Online,2020-10-25,6,0.1,254.6,157.852
SO - 0007519,50,43,193,In-Store,2020-10-25,1,0.4,1929.6,1138.464
SO - 0007520,32,34,80,In-Store,2020-10-25,4,0.075,3879.3,2366.373
SO - 0007521,12,27,273,Online,2020-10-25,2,0.15,2351.7,1787.292
SO - 0007522,16,15,105,In-Store,2020-10-25,7,0.075,1139.0,763.13
SO - 0007523,5,25,178,In-Store,2020-10-25,1,0.075,2010.0,1005.0
SO - 0007524,32,14,312,Online,2020-10-25,5,0.05,1172.5,961.45
SO - 0007525,27,38,200,Online,2020-10-25,5,0.075,1333.3,533.32
SO - 0007526,43,3,14,In-Store,2020-10-26,8,0.075,5246.1,3042.738
SO - 0007527,25,11,10,In-Store,2020-10-26,1,0.1,1159.1,869.325
SO - 0007528,33,31,35,Online,2020-10-26,6,0.1,2921.2,2307.748
SO - 0007529,3,27,171,In-Store,2020-10-26,7,0.15,5165.7,4235.874
SO - 0007530,29,20,203,Online,2020-10-26,8,0.3,6291.3,5158.866
SO - 0007531,32,26,326,Online,2020-10-26,4,0.075,1869.3,1345.896
SO - 0007532,33,35,195,Wholesale,2020-10-26,8,0.15,3959.7,2930.178
SO - 0007533,8,20,125,Wholesale,2020-10-26,8,0.4,2371.8,1209.618
SO - 0007534,16,34,240,In-Store,2020-10-26,8,0.075,221.1,90.651
SO - 0007535,26,18,245,Online,2020-10-27,8,0.2,201.0,102.51
SO - 0007536,45,19,72,Distributor,2020-10-27,8,0.1,174.2,120.198
SO - 0007537,1,9,219,Wholesale,2020-10-27,1,0.05,1989.9,1114.344
SO - 0007538,18,28,133,Online,2020-10-27,6,0.05,2566.1,1950.236
SO - 0007539,45,26,135,Wholesale,2020-10-27,2,0.075,1112.2,500.49
SO - 0007540,22,39,320,In-Store,2020-10-27,4,0.05,1708.5,1383.885
SO - 0007541,24,23,174,In-Store,2020-10-27,3,0.2,924.6,499.284
SO - 0007542,45,9,100,Online,2020-10-27,3,0.075,3899.4,3275.496
SO - 0007543,37,20,96,Online,2020-10-27,3,0.2,1118.9,850.364
SO - 0007544,39,16,212,Distributor,2020-10-28,6,0.075,683.4,444.21
SO - 0007545,9,34,172,Distributor,2020-10-28,1,0.075,5333.2,2986.592
SO - 0007546,43,21,77,Online,2020-10-28,2,0.05,1748.7,1381.473
SO - 0007547,43,5,343,Distributor,2020-10-28,8,0.05,221.1,101.706
SO - 0007548,34,14,127,Distributor,2020-10-28,5,0.1,1681.7,1227.641
SO - 0007549,44,7,14,In-Store,2020-10-28,1,0.05,817.4,531.31
SO - 0007550,42,28,41,Online,2020-10-28,7,0.075,964.8,578.88
SO - 0007551,49,27,235,In-Store,2020-10-28,4,0.15,978.2,401.062
SO - 0007552,18,13,90,Distributor,2020-10-28,2,0.05,4006.6,2043.366
SO - 0007553,48,14,204,In-Store,2020-10-29,7,0.05,1038.5,695.795
SO - 0007554,23,7,63,Online,2020-10-29,7,0.1,2452.2,1741.062
SO - 0007555,42,12,316,Distributor,2020-10-29,5,0.1,1708.5,1042.185
SO - 0007556,45,27,230,Wholesale,2020-10-29,1,0.075,5969.7,4417.578
SO - 0007557,16,29,189,Distributor,2020-10-29,6,0.075,1902.8,761.12
SO - 0007558,41,37,83,In-Store,2020-10-29,6,0.1,2479.0,1041.18
SO - 0007559,36,37,55,Online,2020-10-29,3,0.2,3289.7,2500.172
SO - 0007560,39,41,242,Online,2020-10-29,6,0.2,1078.7,787.451
SO - 0007561,22,16,359,In-Store,2020-10-30,7,0.05,2626.4,1680.896
SO - 0007562,13,41,147,Online,2020-10-30,7,0.15,5487.3,3292.38
SO - 0007563,3,46,70,In-Store,2020-10-30,2,0.075,2639.8,1293.502
SO - 0007564,46,11,32,Online,2020-10-30,2,0.15,1165.8,512.952
SO - 0007565,37,32,103,Online,2020-10-30,2,0.05,1092.1,797.233
SO - 0007566,22,41,365,Online,2020-10-30,3,0.075,6539.2,2942.64
SO - 0007567,26,8,55,Wholesale,2020-10-30,3,0.1,1105.5,729.63
SO - 0007568,36,12,88,In-Store,2020-10-30,3,0.075,1098.8,879.04
SO - 0007569,4,6,363,Online,2020-10-30,3,0.15,884.4,725.208
SO - 0007570,28,15,230,Online,2020-10-30,6,0.3,1755.4,877.7
SO - 0007571,5,32,85,In-Store,2020-10-30,4,0.05,1098.8,648.292
SO - 0007572,23,24,112,In-Store,2020-10-30,1,0.15,1065.3,458.079
SO - 0007573,32,10,36,Wholesale,2020-10-30,5,0.075,1815.7,980.478
SO - 0007574,42,35,229,In-Store,2020-10-30,5,0.2,5152.3,2576.15
SO - 0007575,32,28,192,In-Store,2020-10-31,1,0.15,2579.5,1212.365
SO - 0007576,48,16,311,In-Store,2020-10-31,3,0.2,891.1,356.44
SO - 0007577,50,12,179,Online,2020-10-31,1,0.075,1038.5,591.945
SO - 0007578,18,8,242,In-Store,2020-10-31,8,0.15,951.4,704.036
SO - 0007579,25,36,21,Wholesale,2020-10-31,6,0.075,931.3,651.91
SO - 0007580,24,34,207,Online,2020-10-31,1,0.1,3450.5,2346.34
SO - 0007581,24,31,229,Distributor,2020-10-31,1,0.1,998.3,628.929
SO - 0007582,1,26,238,In-Store,2020-10-31,3,0.1,3932.9,2831.688
SO - 0007583,24,5,58,In-Store,2020-10-31,2,0.15,3698.4,3106.656
SO - 0007584,42,24,113,In-Store,2020-10-31,5,0.2,1788.9,966.006
SO - 0007585,33,8,187,In-Store,2020-10-31,6,0.05,971.5,777.2
SO - 0007586,42,32,325,Online,2020-10-31,3,0.05,2525.9,1742.871
SO - 0007587,5,3,1,In-Store,2020-11-01,2,0.1,2391.9,1363.383
SO - 0007588,42,41,128,In-Store,2020-11-01,8,0.15,991.6,743.7
SO - 0007589,14,27,330,Online,2020-11-01,2,0.1,234.5,157.115
SO - 0007590,24,11,159,In-Store,2020-11-01,4,0.075,3886.0,1904.14
SO - 0007591,1,21,171,Distributor,2020-11-01,4,0.3,5246.1,3619.809
SO - 0007592,42,1,328,In-Store,2020-11-01,4,0.2,3973.1,2185.205
SO - 0007593,12,28,269,Distributor,2020-11-01,1,0.075,227.8,107.066
SO - 0007594,47,3,283,In-Store,2020-11-01,2,0.2,167.5,73.7
SO - 0007595,36,17,65,In-Store,2020-11-01,7,0.2,1051.9,662.697
SO - 0007596,35,5,311,Wholesale,2020-11-01,3,0.15,2217.7,1153.204
SO - 0007597,2,2,316,Distributor,2020-11-01,8,0.075,1132.3,951.132
SO - 0007598,34,43,247,Online,2020-11-01,3,0.05,1085.4,477.576
SO - 0007599,24,26,318,Online,2020-11-01,3,0.3,958.1,603.603
SO - 0007600,46,23,305,Online,2020-11-01,5,0.15,3651.5,2409.99
SO - 0007601,11,7,359,Online,2020-11-02,1,0.2,1996.6,1098.13
SO - 0007602,38,4,132,Online,2020-11-02,5,0.05,3631.4,2033.584
SO - 0007603,26,43,346,Online,2020-11-02,4,0.075,6472.2,5371.926
SO - 0007604,2,8,165,In-Store,2020-11-02,4,0.1,1896.1,1573.763
SO - 0007605,16,12,308,Distributor,2020-11-02,8,0.15,1835.8,1193.27
SO - 0007606,25,28,324,In-Store,2020-11-02,2,0.2,3966.4,1626.224
SO - 0007607,30,6,113,In-Store,2020-11-03,6,0.05,2860.9,1316.014
SO - 0007608,11,21,294,Wholesale,2020-11-03,2,0.05,1983.2,1606.392
SO - 0007609,41,33,258,Online,2020-11-03,1,0.4,1132.3,622.765
SO - 0007610,6,24,283,Online,2020-11-03,1,0.15,991.6,436.304
SO - 0007611,28,42,162,Wholesale,2020-11-03,5,0.05,2566.1,1026.44
SO - 0007612,9,46,92,Wholesale,2020-11-03,5,0.4,1165.8,617.874
SO - 0007613,32,45,18,Wholesale,2020-11-03,4,0.2,268.0,152.76
SO - 0007614,40,23,336,Online,2020-11-03,5,0.1,214.4,126.496
SO - 0007615,19,47,271,Online,2020-11-04,2,0.1,167.5,125.625
SO - 0007616,18,40,161,In-Store,2020-11-04,2,0.1,1139.0,455.6
SO - 0007617,27,47,187,Wholesale,2020-11-04,2,0.075,2519.2,1435.944
SO - 0007618,50,29,260,In-Store,2020-11-04,8,0.15,2653.2,1167.408
SO - 0007619,15,45,26,In-Store,2020-11-04,3,0.075,167.5,142.375
SO - 0007620,13,5,202,In-Store,2020-11-04,8,0.05,1963.1,1629.373
SO - 0007621,4,47,35,Distributor,2020-11-04,2,0.1,174.2,74.906
SO - 0007622,45,25,162,Wholesale,2020-11-05,1,0.15,3463.9,2909.676
SO - 0007623,18,35,231,In-Store,2020-11-05,4,0.05,4006.6,3165.214
SO - 0007624,6,22,304,Distributor,2020-11-05,3,0.075,3959.7,1742.268
SO - 0007625,31,7,234,In-Store,2020-11-05,8,0.075,1822.4,1221.008
SO - 0007626,8,33,347,Distributor,2020-11-05,7,0.075,2311.5,1525.59
SO - 0007627,3,35,366,In-Store,2020-11-05,7,0.1,891.1,623.77
SO - 0007628,38,11,126,In-Store,2020-11-05,4,0.05,207.7,97.619
SO - 0007629,36,39,177,In-Store,2020-11-05,3,0.05,1279.7,678.241
SO - 0007630,2,47,173,In-Store,2020-11-05,8,0.15,227.8,100.232
SO - 0007631,14,5,174,In-Store,2020-11-06,3,0.05,1018.4,661.96
SO - 0007632,41,25,3,In-Store,2020-11-06,3,0.075,3939.6,1851.612
SO - 0007633,30,47,171,Wholesale,2020-11-06,7,0.05,1005.0,572.85
SO - 0007634,26,27,309,In-Store,2020-11-06,8,0.05,1085.4,835.758
SO - 0007635,29,12,241,In-Store,2020-11-06,8,0.15,3872.6,2749.546
SO - 0007636,50,33,308,Wholesale,2020-11-06,6,0.075,4006.6,2283.762
SO - 0007637,7,42,36,In-Store,2020-11-06,8,0.05,234.5,126.63
SO - 0007638,47,42,306,Distributor,2020-11-07,5,0.05,1078.7,701.155
SO - 0007639,26,27,99,Distributor,2020-11-07,4,0.075,2525.9,1288.209
SO - 0007640,42,5,174,Online,2020-11-07,2,0.1,2385.2,1645.788
SO - 0007641,40,37,8,In-Store,2020-11-07,4,0.075,201.0,168.84
SO - 0007642,34,4,304,Online,2020-11-07,4,0.3,1051.9,704.773
SO - 0007643,25,25,88,Wholesale,2020-11-08,2,0.075,911.2,446.488
SO - 0007644,28,46,345,Online,2020-11-08,8,0.1,1748.7,1206.603
SO - 0007645,49,14,264,In-Store,2020-11-08,3,0.05,1252.9,764.269
SO - 0007646,12,24,254,Distributor,2020-11-08,5,0.4,3886.0,2914.5
SO - 0007647,29,39,12,Distributor,2020-11-08,6,0.15,984.9,827.316
SO - 0007648,9,32,245,Online,2020-11-08,4,0.05,1098.8,846.076
SO - 0007649,36,28,170,In-Store,2020-11-08,7,0.15,1132.3,928.486
SO - 0007650,24,27,337,Online,2020-11-08,5,0.1,5239.4,3824.762
SO - 0007651,40,1,80,Online,2020-11-09,7,0.2,194.3,108.808
SO - 0007652,47,8,278,In-Store,2020-11-09,3,0.1,2673.3,1229.718
SO - 0007653,18,8,190,Online,2020-11-09,4,0.1,938.0,665.98
SO - 0007654,5,40,11,In-Store,2020-11-09,2,0.3,2606.3,1668.032
SO - 0007655,30,10,111,Online,2020-11-09,7,0.05,1025.1,871.335
SO - 0007656,45,31,181,In-Store,2020-11-09,8,0.05,247.9,143.782
SO - 0007657,36,35,218,Distributor,2020-11-09,8,0.1,1916.2,1341.34
SO - 0007658,23,19,75,Online,2020-11-09,4,0.05,1721.9,1084.797
SO - 0007659,22,6,299,In-Store,2020-11-09,8,0.15,1038.5,726.95
SO - 0007660,46,27,39,Wholesale,2020-11-10,4,0.05,2921.2,2103.264
SO - 0007661,21,13,204,Distributor,2020-11-10,8,0.075,5031.7,4226.628
SO - 0007662,28,13,63,In-Store,2020-11-10,6,0.05,3859.2,2083.968
SO - 0007663,43,16,229,Wholesale,2020-11-10,4,0.2,991.6,515.632
SO - 0007664,32,36,293,In-Store,2020-11-10,1,0.05,904.5,361.8
SO - 0007665,19,23,133,In-Store,2020-11-10,6,0.05,6365.0,5028.35
SO - 0007666,17,20,130,Online,2020-11-10,6,0.4,1165.8,606.216
SO - 0007667,33,35,193,Distributor,2020-11-10,5,0.05,3711.8,2598.26
SO - 0007668,4,1,367,Online,2020-11-11,6,0.05,3959.7,2138.238
SO - 0007669,40,19,104,Online,2020-11-11,7,0.15,1031.8,815.122
SO - 0007670,8,38,94,In-Store,2020-11-11,8,0.2,6365.0,5219.3
SO - 0007671,16,22,24,Online,2020-11-11,5,0.05,2559.4,1023.76
SO - 0007672,6,32,327,Distributor,2020-11-11,5,0.075,6452.1,4387.428
SO - 0007673,3,16,127,Wholesale,2020-11-11,6,0.075,247.9,111.555
SO - 0007674,28,27,41,Distributor,2020-11-11,6,0.075,1728.6,1382.88
SO - 0007675,34,33,225,In-Store,2020-11-12,2,0.1,1132.3,600.119
SO - 0007676,21,29,59,In-Store,2020-11-12,3,0.05,3953.0,2608.98
SO - 0007677,10,45,16,Wholesale,2020-11-12,5,0.075,998.3,419.286
SO - 0007678,18,38,279,Online,2020-11-12,7,0.05,1072.0,857.6
SO - 0007679,50,4,258,Wholesale,2020-11-12,7,0.075,5400.2,2322.086
SO - 0007680,30,21,10,Wholesale,2020-11-12,8,0.05,1755.4,754.822
SO - 0007681,19,32,101,Distributor,2020-11-12,8,0.2,2458.9,1278.628
SO - 0007682,39,11,295,Online,2020-11-12,8,0.15,1849.2,887.616
SO - 0007683,3,11,221,Online,2020-11-12,3,0.2,1715.2,1063.424
SO - 0007684,33,47,186,In-Store,2020-11-12,1,0.05,1011.7,526.084
SO - 0007685,40,18,209,Wholesale,2020-11-12,8,0.05,1078.7,798.238
SO - 0007686,5,17,361,Distributor,2020-11-13,8,0.075,1011.7,404.68
SO - 0007687,33,18,50,In-Store,2020-11-13,3,0.05,1025.1,656.064
SO - 0007688,24,46,338,In-Store,2020-11-13,6,0.05,1775.5,1260.605
SO - 0007689,35,9,189,In-Store,2020-11-13,3,0.2,1112.2,478.246
SO - 0007690,17,39,305,Wholesale,2020-11-13,8,0.05,716.9,465.985
SO - 0007691,14,27,287,In-Store,2020-11-13,8,0.2,2633.1,1764.177
SO - 0007692,45,46,245,Distributor,2020-11-13,4,0.2,871.0,653.25
SO - 0007693,40,34,177,Online,2020-11-14,8,0.05,984.9,512.148
SO - 0007694,14,41,204,Online,2020-11-14,7,0.1,1105.5,884.4
SO - 0007695,6,36,359,In-Store,2020-11-14,6,0.075,3068.6,1442.242
SO - 0007696,36,30,86,Online,2020-11-14,3,0.05,2371.8,1541.67
SO - 0007697,36,18,209,Online,2020-11-14,4,0.2,3470.6,2221.184
SO - 0007698,38,14,65,In-Store,2020-11-14,6,0.075,180.9,103.113
SO - 0007699,10,21,261,In-Store,2020-11-14,1,0.15,1139.0,945.37
SO - 0007700,5,3,172,Online,2020-11-14,6,0.05,850.9,578.612
SO - 0007701,46,5,294,Online,2020-11-14,3,0.15,3055.2,1894.224
SO - 0007702,10,22,342,In-Store,2020-11-14,5,0.15,2619.7,1414.638
SO - 0007703,44,15,129,Online,2020-11-14,8,0.1,1983.2,1685.72
SO - 0007704,16,28,32,In-Store,2020-11-15,1,0.05,3772.1,1961.492
SO - 0007705,40,6,215,In-Store,2020-11-15,8,0.15,221.1,139.293
SO - 0007706,16,29,331,Distributor,2020-11-15,6,0.075,864.3,579.081
SO - 0007707,27,20,262,In-Store,2020-11-15,3,0.2,1715.2,926.208
SO - 0007708,25,37,163,Online,2020-11-15,6,0.075,5869.2,2347.68
SO - 0007709,46,11,156,Wholesale,2020-11-15,1,0.05,167.5,97.15
SO - 0007710,9,24,331,In-Store,2020-11-15,5,0.2,2304.8,1912.984
SO - 0007711,28,15,148,Online,2020-11-16,7,0.3,1132.3,781.287
SO - 0007712,45,24,202,Online,2020-11-16,3,0.1,3289.7,1677.747
SO - 0007713,33,4,314,In-Store,2020-11-16,1,0.05,3738.6,1869.3
SO - 0007714,23,11,234,Distributor,2020-11-16,7,0.05,3879.3,1745.685
SO - 0007715,23,30,139,In-Store,2020-11-16,3,0.05,6224.3,3672.337
SO - 0007716,9,21,121,Distributor,2020-11-16,2,0.075,2432.1,1240.371
SO - 0007717,1,41,240,In-Store,2020-11-16,4,0.3,1005.0,633.15
SO - 0007718,48,10,29,In-Store,2020-11-16,5,0.4,3953.0,2648.51
SO - 0007719,22,38,290,Online,2020-11-16,4,0.1,1011.7,424.914
SO - 0007720,7,40,53,Wholesale,2020-11-16,4,0.05,214.4,115.776
SO - 0007721,37,12,111,Online,2020-11-16,6,0.15,2452.2,1716.54
SO - 0007722,17,30,39,Online,2020-11-16,1,0.15,187.6,105.056
SO - 0007723,50,5,21,In-Store,2020-11-16,2,0.05,2854.2,1712.52
SO - 0007724,27,19,205,In-Store,2020-11-16,4,0.15,261.3,138.489
SO - 0007725,26,19,247,In-Store,2020-11-16,2,0.05,5688.3,3526.746
SO - 0007726,10,47,147,Distributor,2020-11-17,5,0.2,931.3,772.979
SO - 0007727,47,45,69,In-Store,2020-11-17,4,0.2,1118.9,850.364
SO - 0007728,15,24,128,Online,2020-11-17,5,0.075,1112.2,533.856
SO - 0007729,37,22,366,Wholesale,2020-11-17,2,0.1,1909.5,916.56
SO - 0007730,16,40,218,Online,2020-11-17,5,0.15,5601.2,4312.924
SO - 0007731,28,16,135,Online,2020-11-17,8,0.05,951.4,608.896
SO - 0007732,42,32,285,Wholesale,2020-11-17,4,0.15,194.3,97.15
SO - 0007733,9,11,21,Distributor,2020-11-17,4,0.05,3195.9,1981.458
SO - 0007734,5,2,236,In-Store,2020-11-17,7,0.075,1956.4,1565.12
SO - 0007735,6,32,288,In-Store,2020-11-17,8,0.05,938.0,656.6
SO - 0007736,36,13,35,Distributor,2020-11-17,1,0.15,2237.8,1902.13
SO - 0007737,8,43,238,In-Store,2020-11-17,8,0.4,3685.0,3095.4
SO - 0007738,23,41,176,Online,2020-11-17,1,0.2,2820.7,1664.213
SO - 0007739,24,36,257,In-Store,2020-11-17,2,0.05,857.6,445.952
SO - 0007740,31,20,119,In-Store,2020-11-18,1,0.05,871.0,679.38
SO - 0007741,41,18,101,Online,2020-11-18,7,0.05,3658.2,2780.232
SO - 0007742,37,39,330,In-Store,2020-11-18,1,0.075,6043.4,2598.662
SO - 0007743,7,4,289,Online,2020-11-18,7,0.3,2398.6,1151.328
SO - 0007744,17,14,97,Online,2020-11-18,8,0.05,4020.0,2894.4
SO - 0007745,36,26,39,In-Store,2020-11-18,3,0.1,214.4,137.216
SO - 0007746,2,12,260,Online,2020-11-18,1,0.15,6210.9,2981.232
SO - 0007747,21,13,258,In-Store,2020-11-19,6,0.4,2432.1,1167.408
SO - 0007748,15,22,276,In-Store,2020-11-19,6,0.15,201.0,168.84
SO - 0007749,36,45,67,Distributor,2020-11-19,1,0.075,683.4,362.202
SO - 0007750,34,27,36,In-Store,2020-11-19,4,0.3,6271.2,3762.72
SO - 0007751,43,46,337,Wholesale,2020-11-19,2,0.05,911.2,382.704
SO - 0007752,7,31,71,Online,2020-11-19,4,0.075,221.1,159.192
SO - 0007753,48,33,316,Distributor,2020-11-19,3,0.2,221.1,106.128
SO - 0007754,50,24,113,Online,2020-11-19,6,0.15,3999.9,2719.932
SO - 0007755,50,36,291,Wholesale,2020-11-20,5,0.05,723.6,376.272
SO - 0007756,30,35,114,In-Store,2020-11-20,4,0.05,703.5,323.61
SO - 0007757,12,29,195,In-Store,2020-11-20,5,0.2,5406.9,4325.52
SO - 0007758,20,36,181,Distributor,2020-11-20,1,0.05,3088.7,2192.977
SO - 0007759,13,19,334,In-Store,2020-11-20,6,0.05,207.7,145.39
SO - 0007760,34,38,63,In-Store,2020-11-20,4,0.075,1333.3,719.982
SO - 0007761,32,25,201,Distributor,2020-11-20,4,0.05,3859.2,2585.664
SO - 0007762,27,35,325,In-Store,2020-11-21,2,0.2,1139.0,558.11
SO - 0007763,10,23,239,In-Store,2020-11-21,8,0.05,5969.7,3641.517
SO - 0007764,2,38,165,Distributor,2020-11-21,2,0.05,1078.7,453.054
SO - 0007765,12,4,168,Online,2020-11-21,8,0.075,1085.4,477.576
SO - 0007766,45,32,62,In-Store,2020-11-21,8,0.075,1139.0,865.64
SO - 0007767,47,3,8,In-Store,2020-11-21,6,0.075,1842.5,1252.9
SO - 0007768,32,4,346,Wholesale,2020-11-21,2,0.2,1212.7,582.096
SO - 0007769,15,23,160,Online,2020-11-21,7,0.2,6371.7,3249.567
SO - 0007770,26,1,47,Wholesale,2020-11-21,8,0.1,2391.9,956.76
SO - 0007771,44,34,267,In-Store,2020-11-21,5,0.075,2211.0,1083.39
SO - 0007772,27,20,121,Distributor,2020-11-21,4,0.075,227.8,191.352
SO - 0007773,27,34,364,In-Store,2020-11-21,5,0.1,1139.0,728.96
SO - 0007774,4,40,196,Distributor,2020-11-21,5,0.1,2566.1,1539.66
SO - 0007775,33,41,189,Distributor,2020-11-22,8,0.15,3229.4,1679.288
SO - 0007776,11,11,74,Online,2020-11-22,4,0.075,241.2,190.548
SO - 0007777,37,42,343,Online,2020-11-22,4,0.1,891.1,757.435
SO - 0007778,2,43,107,Online,2020-11-22,4,0.15,5266.2,2211.804
SO - 0007779,16,9,269,Online,2020-11-22,1,0.4,3912.8,3012.856
SO - 0007780,40,45,114,Wholesale,2020-11-22,6,0.15,3966.4,2181.52
SO - 0007781,27,43,205,In-Store,2020-11-23,5,0.1,1936.3,1064.965
SO - 0007782,15,26,303,Wholesale,2020-11-23,7,0.2,6244.4,4433.524
SO - 0007783,41,22,65,In-Store,2020-11-23,6,0.1,1118.9,481.127
SO - 0007784,38,40,36,Distributor,2020-11-23,2,0.075,1112.2,589.466
SO - 0007785,27,17,38,In-Store,2020-11-23,5,0.2,1139.0,672.01
SO - 0007786,43,4,265,Online,2020-11-23,3,0.05,1755.4,1456.982
SO - 0007787,34,26,55,Online,2020-11-23,6,0.05,1005.0,432.15
SO - 0007788,42,41,166,Distributor,2020-11-23,5,0.05,1922.9,999.908
SO - 0007789,31,30,170,Online,2020-11-23,8,0.2,180.9,135.675
SO - 0007790,44,17,225,In-Store,2020-11-23,8,0.075,763.8,389.538
SO - 0007791,48,31,296,In-Store,2020-11-23,6,0.075,1165.8,629.532
SO - 0007792,7,45,269,In-Store,2020-11-24,4,0.1,757.1,416.405
SO - 0007793,27,16,48,In-Store,2020-11-24,6,0.075,1822.4,1184.56
SO - 0007794,48,29,122,Wholesale,2020-11-24,2,0.15,1165.8,582.9
SO - 0007795,24,43,264,Online,2020-11-24,6,0.4,1105.5,840.18
SO - 0007796,27,17,9,In-Store,2020-11-24,8,0.15,1782.2,1497.048
SO - 0007797,36,45,150,Distributor,2020-11-24,8,0.075,2894.4,2026.08
SO - 0007798,31,27,107,Online,2020-11-24,1,0.4,1085.4,510.138
SO - 0007799,13,1,263,Distributor,2020-11-24,3,0.075,1112.2,633.954
SO - 0007800,16,22,243,In-Store,2020-11-24,7,0.075,891.1,454.461
SO - 0007801,18,30,314,In-Store,2020-11-24,1,0.4,2673.3,1256.451
SO - 0007802,2,32,46,Wholesale,2020-11-24,6,0.4,1963.1,1668.635
SO - 0007803,9,17,350,Distributor,2020-11-25,7,0.075,897.8,421.966
SO - 0007804,3,33,365,In-Store,2020-11-25,1,0.1,1782.2,962.388
SO - 0007805,37,24,363,Online,2020-11-25,2,0.05,3999.9,3239.919
SO - 0007806,10,37,214,Online,2020-11-25,4,0.15,1125.6,562.8
SO - 0007807,1,11,88,Wholesale,2020-11-25,4,0.1,1815.7,1034.949
SO - 0007808,41,32,145,Distributor,2020-11-25,2,0.075,1701.8,748.792
SO - 0007809,42,41,92,Distributor,2020-11-25,5,0.2,5373.4,3062.838
SO - 0007810,50,43,247,Wholesale,2020-11-25,6,0.05,6137.2,3498.204
SO - 0007811,30,19,230,Online,2020-11-25,8,0.05,2418.7,1330.285
SO - 0007812,23,37,196,Wholesale,2020-11-26,1,0.1,1038.5,550.405
SO - 0007813,6,47,69,In-Store,2020-11-26,7,0.1,5855.8,4918.872
SO - 0007814,43,17,15,In-Store,2020-11-26,8,0.075,6338.2,3993.066
SO - 0007815,11,36,82,In-Store,2020-11-26,2,0.2,180.9,126.63
SO - 0007816,15,37,327,Distributor,2020-11-26,4,0.1,2398.6,1439.16
